Order,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice
2390,528120110,60,80.0,10240,8,5,2005,2005,178.0,0.0,0.0,1030.0,1030.0,1038,1060,0,7.649216319820633,0.0,0.0,2,1,3,1,8,1,2005.0,3.0,878.0,192,52,0,0,0,0,0,3,2006,12.526346537332584
2391,528120140,60,82.0,9942,9,5,2005,2006,385.0,1290.0,0.0,316.0,1606.0,1625,466,0,7.645875825184813,1.0,0.0,2,1,3,1,8,1,2005.0,2.0,521.0,194,84,0,0,0,0,0,5,2006,12.73228232553985
2392,528138030,60,85.0,11924,9,5,2005,2006,286.0,998.0,0.0,177.0,1175.0,1182,1142,0,7.751475318021456,1.0,0.0,3,0,4,1,11,2,2005.0,3.0,736.0,147,21,0,0,0,0,0,7,2006,12.75130259456002
2393,528142010,60,103.0,12867,8,5,2005,2006,101.8968008255934,0.0,0.0,1209.0,1209.0,1209,1044,0,7.720461694599721,0.0,0.0,2,1,3,1,8,1,2005.0,2.0,575.0,243,142,0,0,0,0,0,7,2006,12.74878639539024
2394,528142060,60,82.0,10672,8,5,2006,2006,0.0,0.0,0.0,1054.0,1054.0,1054,1335,0,7.779048644925556,0.0,0.0,2,1,4,1,10,1,2006.0,3.0,672.0,176,64,0,0,0,0,0,11,2006,12.605643751415895
2395,528142070,60,82.0,11643,8,5,2005,2006,142.0,880.0,0.0,644.0,1524.0,1544,814,0,7.765993079407675,1.0,0.0,2,1,4,1,10,1,2005.0,3.0,784.0,120,34,0,0,0,0,0,8,2006,12.706547888433661
2398,528150080,20,121.0,13758,9,5,2005,2006,430.0,1232.0,0.0,560.0,1792.0,1792,0,0,7.491645473605133,1.0,0.0,2,0,2,1,6,1,2005.0,3.0,925.0,204,49,0,0,0,0,0,3,2006,12.827718453801346
2400,528164040,20,72.0,11846,9,5,2003,2004,562.0,1567.0,0.0,225.0,1792.0,1792,0,0,7.491645473605133,1.0,0.0,2,0,2,1,6,1,2003.0,3.0,874.0,206,49,0,0,0,0,0,8,2006,12.832013750189885
2402,528172020,60,74.0,10927,8,5,2005,2005,280.0,546.0,0.0,512.0,1058.0,1058,846,0,7.552237287560801,1.0,0.0,2,1,3,1,8,1,2003.0,2.0,736.0,179,60,0,0,0,0,0,6,2006,12.524530013005732
2403,528172150,60,69.22459016393442,13215,8,5,2004,2004,112.0,994.0,0.0,426.0,1420.0,1426,488,0,7.557472901614746,1.0,0.0,2,1,3,1,9,1,2004.0,3.0,746.0,168,127,0,0,0,0,0,2,2006,12.53897064502647
2404,528174080,120,43.0,7052,7,5,2005,2005,240.0,659.0,0.0,705.0,1364.0,1364,0,0,7.21890970761906,1.0,0.0,2,0,2,1,6,1,2005.0,2.0,484.0,192,36,0,0,0,0,0,6,2006,12.13270055639427
2405,528180080,120,48.0,5911,9,5,2005,2005,278.0,472.0,0.0,1088.0,1560.0,1565,0,0,7.356279876550748,1.0,0.0,2,0,2,1,6,1,2005.0,2.0,556.0,196,56,0,0,0,0,0,3,2006,12.551437369385376
2406,528181030,120,48.0,6955,7,5,2005,2006,94.0,0.0,0.0,1368.0,1368.0,1368,0,0,7.221835825288449,0.0,0.0,2,0,2,1,6,1,2005.0,2.0,474.0,132,35,0,0,0,0,0,9,2006,12.218500103788141
2407,528181040,120,40.0,6792,7,5,2005,2006,94.0,0.0,0.0,1368.0,1368.0,1368,0,0,7.221835825288449,0.0,0.0,2,0,2,1,6,1,2005.0,2.0,474.0,132,35,0,0,0,0,0,3,2006,12.219314582801099
2408,528186100,20,61.0,7740,9,5,2006,2006,518.0,1023.0,0.0,663.0,1686.0,1686,0,0,7.430707082545968,1.0,0.0,2,0,1,1,6,1,2006.0,3.0,899.0,266,100,0,0,0,0,0,6,2006,12.713495486391599
2409,528186110,120,48.0,6373,9,5,2006,2006,572.0,415.0,0.0,1251.0,1666.0,1666,0,0,7.418780882750793,1.0,0.0,2,0,2,1,6,1,2006.0,2.0,575.0,228,75,0,0,0,0,0,6,2006,12.644621081771527
2410,528188040,120,69.22459016393442,3136,7,5,2003,2003,163.0,0.0,0.0,1405.0,1405.0,1405,0,0,7.24850407237061,0.0,0.0,2,0,2,1,6,1,2003.0,2.0,478.0,148,36,0,0,0,0,0,3,2006,12.053801032483948
2411,528218030,20,65.0,10237,6,5,2005,2006,0.0,28.0,0.0,1288.0,1316.0,1316,0,0,7.183111701743281,0.0,0.0,2,0,3,1,6,1,2005.0,2.0,397.0,100,0,0,23,0,0,0,10,2006,12.043500773454495
2412,528218060,60,65.0,10237,6,5,2005,2006,0.0,0.0,0.0,728.0,728.0,728,728,0,7.284134806195205,0.0,0.0,2,1,3,1,8,1,2005.0,2.0,390.0,0,24,0,0,0,0,0,2,2006,12.046144474763969
2413,528218080,60,65.0,10237,7,5,2006,2006,0.0,0.0,0.0,738.0,738.0,738,754,0,7.30854279753919,0.0,0.0,2,1,3,1,8,0,2006.0,2.0,440.0,0,32,0,0,0,0,0,9,2006,12.043471359700032
2414,528218130,60,58.0,17104,7,5,2006,2006,0.0,554.0,0.0,100.0,654.0,664,832,0,7.311218384419628,1.0,0.0,2,1,3,1,7,1,2006.0,2.0,426.0,100,24,0,0,0,0,0,9,2006,12.098854850641
2415,528218140,60,58.0,14054,7,5,2006,2006,0.0,0.0,0.0,879.0,879.0,879,984,0,7.530479995245536,0.0,0.0,2,1,4,1,9,1,2006.0,3.0,660.0,100,17,0,0,0,0,0,11,2006,12.29779001527865
2416,528221010,20,102.0,11660,6,5,2006,2006,0.0,0.0,0.0,1326.0,1326.0,1326,0,0,7.190676034332207,0.0,0.0,2,0,3,1,6,0,2006.0,2.0,427.0,100,0,0,0,0,0,0,7,2006,12.067907677312713
2417,528221100,60,105.0,15578,6,5,2006,2006,0.0,0.0,0.0,728.0,728.0,728,728,0,7.284134806195205,0.0,0.0,2,1,3,1,8,0,2006.0,2.0,429.0,0,0,0,0,0,0,0,5,2006,12.059809113551395
2418,528222010,60,96.0,11631,8,5,2004,2005,236.0,0.0,0.0,1052.0,1052.0,1052,1321,0,7.772331575169613,0.0,0.0,2,1,4,1,9,1,2004.0,3.0,632.0,120,46,0,0,0,0,0,6,2006,12.460718739865234
2419,528222020,60,75.0,9073,7,5,2006,2006,0.0,0.0,0.0,738.0,738.0,738,754,0,7.30854279753919,0.0,0.0,2,1,3,1,8,0,2006.0,2.0,440.0,100,32,0,0,0,0,0,10,2006,12.1286623034735
2420,528228280,120,43.0,3087,7,5,2006,2006,14.0,453.0,0.0,767.0,1220.0,1364,0,0,7.21890970761906,1.0,0.0,2,0,2,1,6,1,2006.0,2.0,437.0,100,16,0,0,0,0,0,11,2006,12.256057334066451
2421,528228325,120,69.22459016393442,3196,7,5,2003,2004,18.0,0.0,0.0,1374.0,1374.0,1557,0,0,7.351158226430694,0.0,0.0,2,0,2,1,7,1,2003.0,2.0,420.0,143,20,0,0,0,0,0,10,2006,12.36308066783498
2422,528228340,120,69.22459016393442,3196,8,5,2003,2003,40.0,0.0,0.0,1273.0,1273.0,1456,0,0,7.284134806195205,0.0,0.0,2,0,2,1,7,1,2003.0,2.0,400.0,143,20,0,0,0,0,0,5,2006,12.278397958261774
2423,528228360,120,69.22459016393442,2938,7,5,2002,2002,40.0,1038.0,0.0,330.0,1368.0,1511,0,0,7.321188556739478,1.0,0.0,2,0,2,1,5,1,2002.0,2.0,398.0,130,30,0,0,0,0,0,5,2006,12.417107177699299
2424,528228415,120,69.22459016393442,3072,7,5,2004,2004,18.0,0.0,0.0,1375.0,1375.0,1414,0,0,7.254884810077337,0.0,0.0,2,0,2,1,6,1,2004.0,2.0,398.0,144,20,0,0,0,0,0,5,2006,12.093693109638318
2425,528228430,120,69.22459016393442,3072,7,5,2004,2004,18.0,1059.0,0.0,306.0,1365.0,1548,0,0,7.3453648404168685,1.0,0.0,2,0,2,1,7,1,2004.0,2.0,388.0,143,20,0,0,0,0,0,9,2006,12.323860125621124
2426,528228545,120,43.0,3010,7,5,2005,2006,16.0,16.0,0.0,1232.0,1248.0,1248,0,0,7.130098510125578,0.0,0.0,2,0,2,1,5,0,2005.0,2.0,438.0,108,0,0,0,0,0,0,3,2006,12.027191164883382
2427,528228550,120,43.0,3010,7,5,2005,2006,14.0,16.0,0.0,1126.0,1142.0,1142,0,0,7.04141166379481,0.0,0.0,2,0,2,1,6,0,2005.0,2.0,440.0,90,0,0,0,0,0,0,6,2006,11.962860306502241
2428,528228565,120,43.0,3013,7,5,2005,2005,145.0,16.0,0.0,1346.0,1362.0,1506,0,0,7.317876198626495,0.0,0.0,2,0,2,1,6,1,2005.0,2.0,440.0,142,20,0,0,0,0,0,4,2006,12.271349956195543
2429,528228575,120,53.0,3982,8,5,2006,2006,0.0,1154.0,0.0,366.0,1520.0,1567,0,0,7.357556200910353,1.0,0.0,2,0,1,1,7,1,2006.0,3.0,648.0,312,0,0,0,0,0,0,10,2006,12.485830907348902
2430,528228580,120,53.0,4045,7,5,2006,2006,45.0,1070.0,0.0,286.0,1356.0,1500,0,0,7.313886831633462,1.0,0.0,2,0,2,1,6,1,2006.0,3.0,648.0,161,20,0,0,0,0,0,10,2006,12.415437707935368
2431,528231050,60,60.0,21930,5,5,2005,2005,0.0,0.0,0.0,732.0,732.0,734,1104,0,7.516977224604321,0.0,0.0,2,1,4,1,7,1,2005.0,2.0,372.0,100,40,0,0,0,0,0,7,2006,12.165984756488543
2432,528235050,60,69.22459016393442,7861,6,5,2002,2003,0.0,457.0,0.0,326.0,783.0,807,702,0,7.31986492980897,1.0,0.0,2,1,3,1,7,1,2002.0,2.0,393.0,100,75,0,0,0,0,0,6,2006,12.118339189722553
2433,528235130,60,74.0,9056,8,5,2004,2004,0.0,0.0,0.0,707.0,707.0,707,707,0,7.254884810077337,0.0,0.0,2,1,3,1,6,1,2004.0,2.0,403.0,100,35,0,0,0,0,0,10,2006,12.08954444723597
2434,528235190,60,59.0,9171,7,5,2004,2005,0.0,0.0,0.0,848.0,848.0,848,750,0,7.377133712833954,0.0,0.0,2,1,3,1,7,1,2004.0,2.0,433.0,100,48,0,0,0,0,0,7,2006,12.213499994358957
2435,528240080,60,106.0,11194,8,5,2000,2000,40.0,0.0,0.0,1406.0,1406.0,1454,482,0,7.5688956634069955,0.0,0.0,2,1,3,1,7,1,2000.0,2.0,504.0,188,124,0,0,0,0,0,11,2006,12.348010479804223
2436,528250060,60,63.0,7875,7,5,2003,2003,0.0,0.0,0.0,783.0,783.0,807,702,0,7.31986492980897,0.0,0.0,2,1,3,1,8,1,2003.0,2.0,393.0,0,75,0,0,0,0,0,7,2006,12.100717685412471
2437,528275060,60,69.22459016393442,8121,6,5,2000,2000,0.0,0.0,0.0,953.0,953.0,953,711,0,7.4175804024145435,0.0,0.0,2,1,3,1,7,1,2000.0,2.0,460.0,100,40,0,0,0,0,0,1,2006,12.057578437658943
2438,528275080,60,69.22459016393442,8658,6,5,2000,2000,0.0,732.0,0.0,250.0,982.0,1008,881,0,7.544332108053688,0.0,0.0,2,1,3,1,9,1,2000.0,2.0,431.0,0,0,0,0,0,0,0,4,2006,12.278397958261774
2439,528280100,60,69.22459016393442,11214,7,5,1998,1999,0.0,0.0,0.0,930.0,930.0,956,930,0,7.54274354536855,0.0,0.0,2,1,4,1,10,1,1998.0,2.0,431.0,89,0,0,0,0,0,0,7,2006,12.20557752297723
2440,528290140,60,58.0,10852,6,5,2000,2000,0.0,786.0,0.0,173.0,959.0,959,712,0,7.421775793644647,1.0,0.0,2,1,3,1,7,1,2000.0,2.0,472.0,0,38,0,0,0,0,0,2,2006,12.06105265381003
2441,528292080,60,69.22459016393442,12104,7,5,2006,2006,0.0,0.0,0.0,1035.0,1035.0,1082,1240,0,7.7506147327704085,0.0,0.0,3,1,4,1,8,0,2006.0,3.0,617.0,400,45,0,0,0,0,0,8,2006,12.569336335929005
2442,528294070,60,66.0,8738,7,5,1999,1999,302.0,0.0,0.0,975.0,975.0,1005,1286,0,7.73718007783463,0.0,0.0,2,1,4,1,8,1,1999.0,2.0,429.0,192,0,0,0,0,0,0,2,2006,12.345838935721968
2443,528315030,60,82.0,9452,8,5,1997,1998,423.0,1074.0,0.0,322.0,1396.0,1407,985,0,7.780303087908373,1.0,0.0,2,1,3,1,7,1,1997.0,3.0,870.0,0,70,0,0,0,0,0,6,2006,12.7599606323157
2444,528315070,60,84.0,9660,8,5,1998,1998,242.0,791.0,0.0,253.0,1044.0,1079,897,0,7.589335823170616,1.0,0.0,2,1,3,1,7,1,1998.0,3.0,885.0,210,31,0,0,0,0,0,2,2006,12.563750586299372
2445,528315080,60,83.0,9545,8,5,2000,2000,322.0,505.0,0.0,655.0,1160.0,1205,1029,0,7.711996507047669,1.0,0.0,2,1,3,1,7,1,2000.0,3.0,768.0,0,50,0,0,0,0,0,6,2006,12.611541086966115
2450,528358030,60,83.0,10019,8,5,1995,1995,397.0,527.0,0.0,815.0,1342.0,1358,1368,0,7.910957382845588,0.0,0.0,2,1,4,1,9,1,1995.0,3.0,725.0,307,169,168,0,0,0,0,6,2006,12.765691290604371
2452,528363070,60,69.22459016393442,10236,8,5,1994,1995,501.0,380.0,168.0,742.0,1290.0,1305,1189,0,7.822044008185618,1.0,0.0,2,1,4,1,9,1,1994.0,3.0,803.0,200,95,0,0,0,0,0,6,2006,12.679199517372098
2453,528365090,60,92.0,10120,8,5,1994,1994,391.0,740.0,0.0,425.0,1165.0,1203,1323,0,7.834788107388194,1.0,0.0,2,1,4,1,8,1,1994.0,3.0,844.0,309,78,0,0,0,0,0,12,2006,12.577639650232573
2455,528429060,60,75.0,12447,8,5,2005,2006,192.0,0.0,0.0,1100.0,1100.0,1116,848,0,7.583247524303362,0.0,0.0,2,1,3,1,8,1,2005.0,2.0,760.0,200,70,0,0,0,0,0,1,2006,12.437188334739655
2456,528429100,20,49.0,15218,8,5,2006,2006,101.8968008255934,1562.0,0.0,108.0,1670.0,1670,0,0,7.421177528595393,1.0,0.0,2,1,2,1,6,1,2006.0,3.0,928.0,0,240,200,0,0,0,0,9,2006,12.727306910950475
2458,528429130,20,85.0,10182,8,5,2006,2006,420.0,1220.0,0.0,440.0,1660.0,1660,0,0,7.415175109613295,1.0,0.0,2,0,3,1,8,1,2006.0,2.0,500.0,322,50,0,0,0,0,0,5,2006,12.577639650232573
2459,528439030,20,73.0,8688,7,5,2005,2005,228.0,0.0,0.0,1616.0,1616.0,1616,0,0,7.388327859577107,0.0,0.0,2,0,3,1,7,0,2005.0,3.0,834.0,208,59,0,0,0,0,0,4,2006,12.354496960983985
2460,528445010,20,85.0,10936,8,5,2006,2006,60.0,0.0,0.0,1504.0,1504.0,1504,0,0,7.316548177182976,0.0,0.0,2,0,3,1,7,0,2006.0,2.0,510.0,144,0,0,0,0,0,0,9,2006,12.201065128819632
2461,528456200,20,72.0,8640,8,5,2006,2006,0.0,24.0,0.0,1254.0,1278.0,1278,0,0,7.153833801578842,0.0,0.0,2,0,2,1,5,0,2006.0,2.0,584.0,0,60,0,0,0,0,0,10,2006,12.19905306582726
2463,528477030,20,81.0,11216,8,5,2006,2006,0.0,0.0,0.0,1489.0,1489.0,1489,0,0,7.306531398939504,0.0,0.0,2,0,3,1,7,1,2006.0,2.0,776.0,0,140,0,0,0,0,0,6,2006,12.357079818283598
2464,528480070,60,84.0,10728,8,5,2006,2006,0.0,0.0,0.0,1095.0,1095.0,1095,844,0,7.570443252057373,0.0,0.0,2,1,3,1,8,1,2006.0,3.0,1053.0,192,51,0,0,0,0,0,8,2006,12.491255347155265
2465,528480100,60,65.0,8125,7,5,2005,2006,0.0,0.0,0.0,756.0,756.0,756,797,0,7.348587530927593,0.0,0.0,2,1,3,1,6,0,2005.0,2.0,615.0,0,45,0,0,0,0,0,3,2006,12.136191879981927
2466,528480110,60,65.0,8125,6,5,2005,2005,0.0,0.0,0.0,858.0,858.0,858,858,0,7.448333860897475,0.0,0.0,2,1,3,1,7,0,2005.0,2.0,615.0,0,53,0,0,0,0,0,2,2006,12.210194140489344
2467,528480150,60,65.0,8125,7,5,2006,2006,0.0,0.0,0.0,770.0,770.0,778,798,0,7.3632795869630385,0.0,0.0,2,1,3,1,6,0,2006.0,2.0,614.0,0,50,0,0,0,0,0,8,2006,12.190964083849373
2468,528488110,20,60.0,7200,6,5,2006,2006,68.0,905.0,0.0,357.0,1262.0,1262,0,0,7.141245122350491,0.0,0.0,2,0,2,1,5,0,2006.0,2.0,572.0,0,120,0,0,0,0,0,5,2006,12.128116509451258
2469,528488120,20,62.0,7500,7,5,2005,2005,0.0,0.0,0.0,1257.0,1257.0,1266,0,0,7.144407180321139,0.0,0.0,2,0,3,1,6,1,2005.0,2.0,453.0,38,144,0,0,0,0,0,4,2006,12.07824495582233
2470,528488130,20,60.0,7200,7,5,2006,2006,0.0,0.0,0.0,1293.0,1293.0,1301,0,0,7.171656822768514,1.0,0.0,2,0,2,1,5,1,2006.0,2.0,572.0,216,121,0,0,0,0,0,8,2006,12.142871895843887
2471,531363080,20,74.0,7733,6,5,2005,2005,0.0,24.0,0.0,1118.0,1142.0,1142,0,0,7.04141166379481,0.0,0.0,1,1,3,1,5,0,1978.1324431613136,0.0,0.0,4,50,0,0,0,0,0,1,2006,11.845827048676645
2472,531367010,20,91.0,11024,7,5,2005,2006,118.0,0.0,0.0,1400.0,1400.0,1400,0,0,7.244941546337007,0.0,0.0,2,0,3,1,6,0,2005.0,2.0,612.0,144,55,0,0,0,0,0,10,2006,12.137799158081608
2473,531375060,20,63.0,13072,6,5,2005,2006,0.0,0.0,0.0,1131.0,1131.0,1131,0,0,7.031741258763128,0.0,0.0,1,1,3,1,6,0,1978.1324431613136,0.0,0.0,0,39,0,0,0,0,0,3,2006,11.790564777297387
2474,531375070,20,63.0,13072,6,5,2005,2005,0.0,0.0,0.0,1141.0,1141.0,1141,0,0,7.040536390215955,0.0,0.0,1,1,3,1,6,0,2005.0,2.0,484.0,0,0,0,0,0,0,0,3,2006,11.867104296210078
2475,531375100,20,63.0,13072,6,5,2004,2004,0.0,941.0,0.0,217.0,1158.0,1158,0,0,7.055312843339752,1.0,0.0,1,1,3,1,5,0,2006.0,2.0,576.0,0,50,0,0,0,0,0,5,2006,11.970356641102999
2476,531376030,60,65.0,7800,7,5,2005,2005,172.0,0.0,0.0,891.0,891.0,891,795,0,7.430707082545968,0.0,0.0,2,1,3,1,8,0,2005.0,2.0,462.0,144,101,0,0,0,0,0,4,2006,12.122696471358962
2477,531376050,60,74.0,7632,7,5,2005,2005,96.0,0.0,0.0,784.0,784.0,831,754,0,7.368970402194793,0.0,0.0,2,1,3,1,7,0,2005.0,2.0,449.0,100,77,0,0,0,0,0,3,2006,12.127575825689417
2478,531379030,60,70.0,8304,6,5,1997,1998,0.0,0.0,0.0,941.0,941.0,941,896,0,7.516433302915632,0.0,0.0,2,1,3,1,7,0,1997.0,2.0,688.0,150,165,0,0,0,0,0,7,2006,12.138869243416007
2479,531450040,60,65.0,7153,6,5,1992,1992,0.0,387.0,0.0,374.0,761.0,810,793,0,7.380255788426459,0.0,0.0,2,1,3,1,7,0,1992.0,2.0,484.0,0,124,0,0,0,0,0,7,2006,12.077676615757813
2481,531452080,120,50.0,7175,6,5,1990,1991,0.0,904.0,0.0,494.0,1398.0,1398,0,0,7.243512974665481,1.0,0.0,2,0,2,1,5,0,1990.0,2.0,542.0,0,46,0,0,0,0,0,7,2006,12.055255569732177
2482,531452100,120,50.0,7175,6,5,1991,1991,0.0,278.0,0.0,939.0,1217.0,1217,0,0,7.1049654482698426,0.0,0.0,2,0,2,1,5,0,1991.0,2.0,484.0,0,64,0,0,0,0,0,6,2006,11.92504173829169
2483,531452210,60,69.22459016393442,9019,6,5,1994,1994,0.0,274.0,0.0,362.0,636.0,636,684,0,7.186144304522325,0.0,0.0,2,1,3,1,6,0,1994.0,2.0,472.0,0,40,0,0,0,0,0,7,2006,11.918397239722838
2484,531478010,20,69.22459016393442,8900,4,4,1966,1966,0.0,1056.0,0.0,0.0,1056.0,1056,0,0,6.963189985870238,1.0,0.0,1,0,2,1,5,0,1966.0,1.0,384.0,0,42,0,0,0,0,0,11,2006,11.580593459194764
2485,531479030,20,60.0,7800,5,5,1965,1965,0.0,641.0,0.0,187.0,828.0,965,0,0,6.873163834212518,1.0,0.0,1,0,3,1,6,0,1979.0,1.0,300.0,421,0,0,0,0,0,0,7,2006,11.694421681264394
2486,532351060,20,70.0,9100,5,4,1962,1962,51.0,36.0,0.0,952.0,988.0,988,0,0,6.896694331622712,1.0,0.0,1,0,3,1,6,0,1977.0,2.0,624.0,0,0,0,0,0,0,0,7,2006,11.771443882099637
2489,532353030,20,69.22459016393442,9240,5,6,1962,2002,0.0,612.0,0.0,252.0,864.0,1211,0,0,7.10002716662926,0.0,0.0,1,0,2,1,6,1,1972.0,2.0,576.0,161,0,0,0,0,0,0,3,2006,11.87757552297847
2490,532353180,80,88.0,8471,6,7,1977,1995,46.0,506.0,0.0,0.0,506.0,1212,0,0,7.10085190894405,1.0,0.0,1,0,3,1,6,1,1978.0,2.0,492.0,292,12,0,0,0,0,0,7,2006,11.92504173829169
2491,532376080,20,69.22459016393442,9308,5,5,1965,1965,0.0,554.0,0.0,430.0,984.0,984,0,0,6.892641641172089,0.0,0.0,1,0,3,1,5,0,1965.0,1.0,310.0,0,0,0,0,0,0,0,7,2006,11.744045122410057
2492,532376180,20,65.0,8450,5,6,1968,1968,90.0,162.0,270.0,450.0,882.0,909,0,0,6.813444599510896,0.0,0.0,1,0,3,1,5,0,1968.0,1.0,294.0,0,155,0,0,0,0,0,11,2006,11.661354090740998
2493,532376250,20,69.22459016393442,8638,5,6,1963,1963,0.0,181.0,0.0,744.0,925.0,925,0,0,6.8308742346461795,1.0,0.0,1,0,2,1,5,0,1990.0,2.0,484.0,203,74,0,0,0,0,0,10,2006,11.80186424743109
2494,532378050,20,69.22459016393442,13052,5,6,1965,1965,0.0,712.0,0.0,312.0,1024.0,1024,0,0,6.932447891572508,0.0,0.0,1,1,3,1,5,0,1965.0,1.0,308.0,0,0,0,0,0,0,0,1,2006,11.70252050573068
2495,532378070,20,69.22459016393442,13526,5,6,1965,1965,114.0,560.0,375.0,0.0,935.0,935,0,0,6.841615476477592,1.0,0.0,1,0,3,1,5,0,1965.0,1.0,288.0,180,0,0,0,0,0,0,11,2006,11.827743504053695
2496,532378130,20,69.22459016393442,8020,5,6,1964,1964,0.0,644.0,0.0,268.0,912.0,912,0,0,6.816735880594968,0.0,0.0,1,0,3,1,6,0,1978.1324431613136,0.0,0.0,0,0,0,0,0,0,0,4,2006,11.728044909070784
2497,532378160,20,65.0,6993,5,7,1961,1994,0.0,465.0,0.0,447.0,912.0,1236,0,0,7.1204443723924875,0.0,0.0,1,0,3,1,6,1,1961.0,1.0,288.0,0,0,0,0,0,0,0,6,2006,11.813037464800539
2498,532378220,20,69.22459016393442,8789,5,6,1967,1967,0.0,659.0,0.0,253.0,912.0,941,0,0,6.848005274576363,0.0,0.0,1,0,3,1,6,1,1967.0,1.0,288.0,64,0,0,0,0,0,0,6,2006,11.769124610238766
2500,533110130,60,121.0,16059,8,5,1991,1992,284.0,0.0,0.0,1288.0,1288.0,1301,1116,0,7.790696031174738,0.0,0.0,2,1,4,1,9,1,1991.0,2.0,462.0,127,82,0,0,0,0,0,4,2006,12.468440756144114
2502,533127080,60,69.22459016393442,14541,8,7,1993,1993,0.0,1012.0,0.0,326.0,1338.0,1352,1168,0,7.83241092718792,1.0,0.0,2,1,5,1,10,1,1993.0,3.0,796.0,209,55,0,0,0,0,0,11,2006,12.644330802262576
2503,533128030,60,69.22459016393442,13346,7,5,1992,2000,0.0,728.0,0.0,367.0,1095.0,1166,1129,0,7.738923757439457,1.0,0.0,2,1,4,1,9,1,1992.0,2.0,590.0,0,40,0,0,0,0,0,7,2006,12.498745990829315
2504,533128090,20,89.0,12461,8,5,1994,1995,0.0,1456.0,0.0,168.0,1624.0,1624,0,0,7.393263094763838,1.0,0.0,2,0,2,1,5,1,1994.0,3.0,757.0,0,114,192,0,0,0,0,7,2006,12.476103599529843
2505,533206040,120,34.0,3628,7,5,2004,2004,0.0,0.0,0.0,1143.0,1143.0,1143,0,0,7.042286171939743,0.0,0.0,1,1,1,1,5,1,2004.0,2.0,588.0,0,191,0,0,0,0,0,5,2006,12.080515091473
2506,533208050,120,37.0,3316,8,5,2005,2005,0.0,1039.0,0.0,208.0,1247.0,1247,0,0,7.129297548929372,1.0,0.0,1,1,1,1,4,1,2005.0,2.0,550.0,0,84,0,0,0,0,0,4,2006,12.190964083849373
2507,533212100,160,30.0,3180,7,5,2005,2005,0.0,0.0,0.0,600.0,600.0,520,600,80,7.0909098220799835,0.0,0.0,2,1,2,1,4,0,2005.0,2.0,480.0,0,166,0,0,0,0,0,6,2006,11.92504173829169
2508,533212110,160,24.0,2544,7,5,2005,2005,0.0,0.0,0.0,600.0,600.0,520,623,80,7.1098794630722715,0.0,0.0,2,1,2,1,4,0,2005.0,2.0,480.0,0,166,0,0,0,0,0,7,2006,11.900912042974875
2509,533212120,160,24.0,2544,7,5,2005,2005,0.0,0.0,0.0,600.0,600.0,520,623,80,7.1098794630722715,0.0,0.0,2,1,2,1,4,0,2005.0,2.0,480.0,0,166,0,0,0,0,0,7,2006,11.917730355182513
2510,533212130,160,30.0,3180,7,5,2005,2005,0.0,0.0,0.0,600.0,600.0,520,600,80,7.0909098220799835,0.0,0.0,2,1,2,1,4,0,2005.0,2.0,480.0,0,166,0,0,0,0,0,4,2006,11.878630514504515
2511,533221080,160,69.22459016393442,2998,6,5,2000,2000,513.0,353.0,0.0,403.0,756.0,768,756,0,7.3297496890415115,0.0,0.0,2,1,2,1,4,0,2000.0,2.0,440.0,0,32,0,0,0,0,0,6,2006,12.019749091416921
2512,533223010,160,35.0,3735,7,5,1999,1999,218.0,450.0,0.0,241.0,691.0,713,739,0,7.2813856635702825,1.0,0.0,2,1,3,1,6,0,1999.0,2.0,506.0,0,34,0,0,0,0,0,3,2006,12.122152848315528
2513,533223080,160,69.22459016393442,2651,7,5,2000,2000,0.0,641.0,0.0,32.0,673.0,673,709,0,7.232010331664758,1.0,0.0,2,1,3,1,6,0,2000.0,2.0,490.0,153,50,0,0,0,0,0,4,2006,12.013706813470412
2514,533223110,160,69.22459016393442,4447,7,5,2003,2003,0.0,0.0,0.0,530.0,530.0,530,550,0,6.985641817639208,0.0,0.0,2,1,2,1,4,0,2003.0,2.0,496.0,0,50,0,0,0,0,0,7,2006,11.842236406331555
2518,533252020,20,69.22459016393442,11250,6,6,1977,1977,0.0,767.0,0.0,441.0,1208.0,1208,0,0,7.097548850614793,1.0,0.0,1,1,3,1,6,1,1977.0,2.0,546.0,198,42,0,0,0,0,0,6,2006,12.013706813470412
2520,533253050,120,36.0,3640,8,5,1980,1980,0.0,860.0,0.0,176.0,1036.0,1036,0,0,6.9440872082295275,1.0,0.0,1,0,1,1,4,1,1980.0,2.0,484.0,133,108,0,0,0,0,0,9,2006,12.144202560946875
2521,533253090,120,40.0,3874,8,5,1980,1980,0.0,807.0,0.0,419.0,1226.0,1226,0,0,7.112327444710911,1.0,0.0,1,0,1,1,4,1,1980.0,2.0,484.0,133,78,0,0,0,0,0,7,2006,12.154784614286667
